Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
1520,Bryant University,1.87,PhD,Los Angeles,F,0.0,0,,3,Hardware Engineer,06/19,09/21,Hardware Engineer,04/18,08/19,Data Analyst,10/14,01/17,0.63
1521,UCLA,3.75,PhD,Chicago,F,0.0,1,,1,Software Tester,12/18,01/21,Research Scientist,04/18,08/20,Quantitative Analyst,10/16,11/18,5.32
1522,Providence University,2.11,PhD,New York,F,,0,0.0,4,Hardware Engineer,11/20,12/22,Machine Learning Engineer,03/18,06/21,Data Scientist,06/15,04/17,2.1
1523,UCLA,2.26,Bachelors,Philadelphia,F,1.0,1,0.0,0,Research Scientist,06/19,08/21,Quantitative Analyst,08/18,06/21,Research Scientist,01/15,07/18,2.06
1524,University of Rhode Island,2.18,Masters,Philadelphia,M,1.0,1,0.0,1,Data Scientist,06/20,09/23,Machine Learning Engineer,06/18,05/19,Software Engineer,04/14,06/18,0.25
1525,Providence State University,3.8,PhD,Providence,F,1.0,1,,3,Quantitative Analyst,07/20,05/21,Research Scientist,01/18,06/20,Research Scientist,04/16,08/19,9.6
1526,MIT,3.83,PhD,Providence,F,,0,1.0,3,Research Scientist,12/19,04/23,Research Scientist,10/18,06/21,Hardware Engineer,03/15,04/18,7.93
1527,University of Rhode Island,1.38,Masters,Chicago,F,0.0,1,1.0,1,Software Engineer,03/19,07/21,Machine Learning Engineer,07/17,08/19,Research Scientist,05/16,01/19,7.57
1528,MIT,3.58,Masters,Philadelphia,F,1.0,0,0.0,0,Data Analyst,12/19,12/21,Software Tester,01/17,02/21,Research Scientist,03/16,09/17,1.46
1529,MIT,1.28,PhD,Chicago,F,0.0,0,,3,Quantitative Analyst,03/20,01/21,Data Analyst,10/18,05/20,Quantitative Analyst,08/15,04/19,1.65
1530,Northeastern University,3.1,PhD,Providence,F,,1,0.0,2,Software Engineer,06/20,10/22,Machine Learning Engineer,06/17,12/19,Software Tester,12/14,02/19,2.66
1531,Providence University,2.56,Bachelors,Las Vegas,F,1.0,1,0.0,4,Software Engineer,09/20,03/23,Quantitative Analyst,11/17,01/20,Software Tester,01/16,03/19,6.15
1532,Brown University,3.19,PhD,Philadelphia,F,,0,1.0,1,Data Scientist,01/20,03/22,Machine Learning Engineer,08/17,02/20,Quantitative Analyst,11/16,01/18,7.2
1533,Boston College,2.48,Masters,Los Angeles,F,0.0,0,0.0,4,Quantitative Analyst,08/20,07/22,Software Engineer,02/17,12/20,Quantitative Analyst,11/15,01/19,8.24
1534,Boston College,2.49,Masters,Las Vegas,F,,0,,0,Research Scientist,11/19,10/21,Hardware Engineer,11/17,07/19,Software Tester,01/16,05/17,2.91
1535,Brown University,3.15,Bachelors,Philadelphia,F,1.0,1,,4,Data Scientist,03/20,05/22,Machine Learning Engineer,04/17,08/21,Data Scientist,02/14,01/17,5.08
1536,UCLA,2.61,Masters,New York,F,1.0,1,,4,Data Scientist,12/18,07/22,Hardware Engineer,03/18,01/19,Hardware Engineer,05/16,06/17,9.66
1537,Boston University,3.17,PhD,San Francisco,F,0.0,0,,1,Quantitative Analyst,07/19,09/21,Research Scientist,03/17,03/19,Hardware Engineer,05/15,07/17,2.52
1538,State Providence College,2.51,Bachelors,Chicago,F,,1,0.0,2,Research Scientist,05/20,12/22,Data Analyst,08/17,07/20,Research Scientist,07/15,03/17,2.65
1539,UCLA,2.66,Bachelors,Boston,F,,1,,2,Research Scientist,11/19,06/23,Data Analyst,02/17,01/20,Hardware Engineer,12/13,06/18,6.45
1540,Bryant University,2.05,Masters,Philadelphia,,,0,0.0,0,Software Tester,08/19,07/23,Hardware Engineer,10/18,09/20,Data Analyst,08/16,01/17,9.8
1541,Columbia University,1.35,Bachelors,San Francisco,F,0.0,1,1.0,2,Software Tester,10/20,09/22,Software Tester,01/17,12/19,Software Engineer,09/14,04/19,6.07
1542,University of Rhode Island,2.59,Bachelors,San Francisco,F,0.0,1,1.0,3,Data Scientist,10/19,06/23,Data Analyst,03/18,05/20,Quantitative Analyst,06/16,06/19,4.19
1543,Providence State University,2.76,Bachelors,Los Angeles,F,,1,1.0,1,Data Analyst,05/19,10/21,Software Engineer,06/18,11/20,Data Scientist,10/15,03/18,6.87
1544,Boston College,3.66,Masters,Chicago,M,,1,1.0,3,Research Scientist,09/20,01/21,Quantitative Analyst,09/17,09/20,Research Scientist,06/15,07/17,2.95
1545,State Providence College,3.73,PhD,Providence,F,,1,,0,Machine Learning Engineer,02/20,01/21,Data Scientist,04/18,03/19,Software Tester,04/16,02/19,6.83
1546,Northeastern University,1.29,Bachelors,Chicago,,1.0,0,,2,Hardware Engineer,10/19,10/23,Hardware Engineer,05/18,09/19,Software Engineer,05/15,06/18,0.79
1547,University of Rhode Island,2.98,Bachelors,Providence,F,0.0,1,0.0,3,Software Tester,08/19,10/23,Software Engineer,05/17,09/20,Hardware Engineer,05/16,03/17,9.6
1548,UC Berkeley,1.45,Bachelors,Los Angeles,F,0.0,0,0.0,4,Quantitative Analyst,07/20,01/22,Data Scientist,05/17,12/20,Hardware Engineer,03/15,02/19,0.92
1549,Boston College,2.88,PhD,Chicago,F,0.0,1,0.0,2,Software Tester,05/19,03/23,Machine Learning Engineer,05/17,09/19,Hardware Engineer,06/15,03/19,2.89
1550,Brown University,1.67,Masters,Los Angeles,F,,1,0.0,3,Software Tester,04/20,03/22,Hardware Engineer,05/18,11/19,Quantitative Analyst,09/16,07/19,0.33
1551,Providence School,1.23,Bachelors,Philadelphia,F,0.0,1,1.0,0,Software Engineer,07/20,09/21,Quantitative Analyst,02/17,07/20,Software Engineer,07/15,06/17,4.82
1552,MIT,1.72,Bachelors,Miami,F,0.0,1,,1,Software Tester,02/20,05/23,Data Scientist,06/17,07/19,Software Tester,10/14,11/19,0.94
1553,Northeastern University,3.24,Bachelors,Providence,F,,1,0.0,2,Hardware Engineer,01/19,12/22,Machine Learning Engineer,10/17,09/19,Software Tester,01/14,02/18,9.76
1554,Columbia University,1.45,Bachelors,Philadelphia,F,,0,,0,Data Scientist,09/19,06/21,Machine Learning Engineer,12/16,02/20,Software Engineer,06/14,07/17,1.53
1555,UC Berkeley,1.15,Bachelors,Boston,F,1.0,0,,0,Hardware Engineer,01/19,09/23,Software Tester,04/17,05/19,Software Tester,02/16,10/19,7.63
1556,University of Rhode Island,3.51,Bachelors,Miami,F,0.0,0,1.0,0,Quantitative Analyst,09/19,07/23,Data Analyst,06/17,01/21,Software Engineer,03/14,05/18,0.65
1557,Boston College,2.17,Masters,Philadelphia,F,,1,1.0,4,Data Scientist,07/19,11/22,Machine Learning Engineer,04/18,07/19,Software Tester,12/13,03/17,5.33
1558,Northeastern University,3.71,PhD,Washington,F,1.0,0,,3,Software Tester,05/19,09/22,Machine Learning Engineer,09/18,07/20,Research Scientist,08/15,02/17,7.68
1559,UCSB,1.72,Masters,Chicago,F,1.0,0,,3,Software Tester,06/19,06/23,Software Engineer,06/17,11/19,Research Scientist,04/14,08/19,7.3
1560,University of Rhode Island,2.09,Bachelors,Los Angeles,F,1.0,0,0.0,3,Machine Learning Engineer,06/20,03/22,Quantitative Analyst,10/18,11/20,Software Tester,11/16,10/19,0.23
1561,Boston University,3.37,Masters,Boston,F,,0,0.0,2,Quantitative Analyst,03/20,08/23,Software Tester,02/17,06/19,Software Engineer,07/16,09/19,9.72
1562,Bryant University,1.32,Masters,San Francisco,F,,0,0.0,0,Data Analyst,10/20,08/23,Machine Learning Engineer,04/18,08/20,Machine Learning Engineer,02/14,09/19,0.57
1563,Northeastern University,2.33,Bachelors,Providence,F,,0,1.0,0,Research Scientist,04/19,02/22,Research Scientist,09/18,01/19,Software Engineer,12/15,04/17,3.6
1564,UC Berkeley,1.74,Masters,Las Vegas,F,1.0,0,1.0,3,Data Scientist,02/19,04/22,Quantitative Analyst,09/18,06/19,Data Scientist,04/14,12/18,7.02
1565,UCSB,2.63,PhD,Las Vegas,F,1.0,0,,1,Research Scientist,03/20,03/22,Quantitative Analyst,04/18,07/20,Software Tester,03/14,10/18,4.05
1566,MIT,2.0,Bachelors,Las Vegas,F,0.0,0,1.0,4,Data Analyst,09/19,01/22,Data Analyst,08/18,01/21,Software Engineer,12/15,04/19,4.86
1567,MIT,3.22,Bachelors,Los Angeles,F,,1,0.0,4,Machine Learning Engineer,06/19,07/21,Research Scientist,12/17,07/19,Research Scientist,07/14,07/17,3.42
1568,Northeastern University,3.16,Masters,San Francisco,F,1.0,0,,3,Machine Learning Engineer,03/20,03/21,Research Scientist,12/16,06/19,Quantitative Analyst,12/13,01/19,9.71
1569,MIT,2.18,PhD,Providence,F,1.0,1,,4,Data Analyst,07/19,12/22,Research Scientist,03/17,06/19,Research Scientist,05/16,09/18,5.12
1570,Harvard University,1.42,PhD,Los Angeles,F,1.0,1,1.0,2,Hardware Engineer,02/19,01/23,Machine Learning Engineer,02/17,01/21,Data Analyst,03/15,06/18,6.16
1571,Providence University,2.65,Masters,Las Vegas,F,,0,1.0,2,Data Analyst,01/19,11/21,Research Scientist,05/17,11/21,Machine Learning Engineer,03/16,01/17,1.9
1572,Columbia University,1.44,PhD,Chicago,F,,0,,0,Data Analyst,06/20,12/22,Data Scientist,01/18,04/19,Machine Learning Engineer,02/15,10/19,2.87
1573,Bryant University,2.92,Bachelors,San Francisco,F,0.0,0,1.0,4,Software Engineer,10/20,09/21,Data Scientist,10/18,03/21,Machine Learning Engineer,07/14,10/18,2.54
1574,MIT,1.85,PhD,Miami,F,1.0,0,1.0,2,Software Engineer,04/19,10/21,Machine Learning Engineer,01/17,09/19,Research Scientist,11/15,05/17,0.38
1575,Brown University,2.36,Masters,New York,F,,1,1.0,3,Software Engineer,01/19,03/21,Software Tester,09/17,05/21,Quantitative Analyst,01/15,04/17,8.98
1576,Boston University,1.73,Masters,Boston,F,0.0,0,,4,Software Tester,06/20,11/23,Software Tester,07/18,09/21,Machine Learning Engineer,06/16,04/17,5.32
1577,State Providence College,2.19,Bachelors,Chicago,F,0.0,0,,2,Software Tester,12/18,08/21,Software Engineer,11/18,08/21,Data Scientist,08/14,02/19,8.09
1578,Providence College,2.09,PhD,Los Angeles,F,,1,0.0,1,Data Analyst,04/19,02/21,Machine Learning Engineer,09/18,03/20,Hardware Engineer,04/16,02/17,0.95
1579,UCSB,1.14,Bachelors,Miami,F,1.0,1,1.0,1,Hardware Engineer,01/19,10/23,Machine Learning Engineer,12/16,06/20,Software Engineer,02/16,04/18,0.21
1580,Providence College,2.57,PhD,Los Angeles,F,,1,0.0,2,Software Tester,06/20,06/22,Machine Learning Engineer,07/17,04/20,Software Tester,02/15,05/17,5.71
1581,State Providence College,2.68,Bachelors,Philadelphia,F,1.0,1,0.0,4,Hardware Engineer,11/20,10/23,Research Scientist,04/18,04/21,Quantitative Analyst,10/14,08/17,6.85
1582,Providence State University,3.65,Bachelors,Boston,F,0.0,1,,1,Hardware Engineer,09/19,06/23,Machine Learning Engineer,10/18,06/21,Machine Learning Engineer,03/14,11/17,7.56
1583,Columbia University,2.81,Bachelors,Chicago,F,0.0,0,0.0,2,Hardware Engineer,09/20,06/23,Data Analyst,11/18,02/20,Research Scientist,05/16,03/17,2.78
1584,Providence University,3.49,PhD,Boston,F,1.0,0,,1,Software Tester,03/19,04/22,Machine Learning Engineer,12/17,10/21,Software Tester,08/16,09/18,0.39
1585,Boston College,2.12,Masters,Chicago,F,1.0,0,1.0,1,Data Scientist,05/20,01/21,Software Engineer,12/17,11/21,Data Scientist,06/16,05/18,0.8
1586,Brown University,3.28,Masters,Los Angeles,F,0.0,1,,2,Hardware Engineer,06/20,06/23,Software Engineer,08/17,02/20,Software Tester,01/15,05/19,7.53
1587,MIT,2.48,PhD,Miami,F,,1,0.0,2,Data Analyst,01/19,09/23,Software Engineer,10/17,03/20,Quantitative Analyst,07/14,10/17,7.72
1588,Boston College,3.6,Masters,Providence,F,0.0,1,0.0,4,Software Tester,02/19,07/23,Quantitative Analyst,10/18,05/21,Machine Learning Engineer,12/14,02/17,2.95
1589,Boston College,1.41,PhD,Las Vegas,F,0.0,1,0.0,2,Machine Learning Engineer,08/19,05/22,Data Scientist,05/18,11/20,Data Analyst,02/14,10/19,2.23
1590,UCLA,3.37,Bachelors,Philadelphia,F,1.0,1,0.0,3,Software Engineer,07/20,10/22,Research Scientist,03/18,05/21,Machine Learning Engineer,03/16,07/17,8.77
1591,Columbia University,2.85,Bachelors,Philadelphia,F,,1,0.0,4,Quantitative Analyst,09/20,08/21,Software Tester,03/18,06/21,Software Engineer,04/14,09/18,9.49
1592,UCLA,1.64,PhD,Los Angeles,F,,1,1.0,1,Research Scientist,06/19,02/22,Machine Learning Engineer,03/17,11/19,Quantitative Analyst,09/14,12/17,7.98
1593,UCSB,1.24,Masters,New York,F,1.0,1,0.0,3,Quantitative Analyst,07/19,04/22,Data Scientist,03/18,05/20,Machine Learning Engineer,01/15,02/17,9.94
1594,Providence College,1.72,Bachelors,Miami,F,0.0,1,0.0,2,Quantitative Analyst,05/20,08/22,Machine Learning Engineer,12/17,11/20,Machine Learning Engineer,09/15,08/18,8.51
1595,Boston College,3.87,Masters,Chicago,F,1.0,0,,3,Data Analyst,06/20,06/23,Quantitative Analyst,07/17,09/19,Research Scientist,07/14,10/18,8.65
1596,Providence University,3.01,Bachelors,San Francisco,F,1.0,1,0.0,4,Hardware Engineer,02/20,04/22,Software Engineer,04/18,02/19,Software Engineer,06/16,07/18,7.24
1597,Bryant University,3.3,Bachelors,Las Vegas,F,0.0,0,0.0,2,Hardware Engineer,10/19,01/22,Software Engineer,06/18,10/21,Hardware Engineer,11/14,03/17,1.36
1598,UC Berkeley,1.25,PhD,Chicago,F,1.0,1,,3,Machine Learning Engineer,09/20,11/21,Data Scientist,09/18,12/20,Data Scientist,04/14,12/18,7.78
1599,Providence State University,2.72,Masters,Los Angeles,F,,1,1.0,2,Data Scientist,02/20,07/21,Quantitative Analyst,11/18,07/20,Data Scientist,06/16,11/19,4.33
1600,UC Berkeley,1.43,Masters,Boston,F,1.0,0,1.0,3,Software Engineer,10/19,07/22,Machine Learning Engineer,12/17,10/20,Quantitative Analyst,04/15,12/18,2.88
1601,Providence School,1.74,Bachelors,Boston,F,,0,1.0,0,Data Scientist,06/20,07/22,Software Tester,07/17,07/20,Software Tester,01/15,09/17,7.11
1602,Providence School,2.89,Masters,Chicago,F,0.0,0,1.0,0,Machine Learning Engineer,01/20,01/22,Software Engineer,12/16,07/19,Machine Learning Engineer,02/15,07/17,3.6
1603,Columbia University,1.85,Masters,Washington,,1.0,1,0.0,1,Machine Learning Engineer,03/20,12/21,Hardware Engineer,05/18,01/19,Software Engineer,09/16,03/19,3.34
1604,Columbia University,1.62,Masters,Philadelphia,F,1.0,0,1.0,1,Software Engineer,11/20,06/21,Software Tester,06/18,08/20,Data Analyst,07/16,02/19,7.76
1605,Providence University,3.28,PhD,Las Vegas,F,0.0,0,,4,Research Scientist,10/19,02/22,Software Engineer,08/18,01/20,Software Engineer,06/16,10/18,4.58
1606,Northeastern University,1.15,PhD,San Francisco,F,0.0,0,,2,Research Scientist,04/19,11/22,Research Scientist,09/18,09/21,Data Scientist,04/16,04/18,2.27
1607,Providence State University,3.81,Bachelors,New York,F,,0,,0,Data Scientist,03/20,01/23,Data Scientist,09/17,01/19,Machine Learning Engineer,03/14,02/19,9.74
1608,Providence State University,1.97,Masters,Las Vegas,F,1.0,0,1.0,1,Research Scientist,01/20,05/21,Machine Learning Engineer,11/17,10/20,Software Engineer,11/15,02/19,7.86
1609,Brown University,1.1,Masters,Miami,F,1.0,1,,3,Software Engineer,05/19,09/22,Data Analyst,12/17,06/19,Quantitative Analyst,10/15,03/19,9.25
1610,UCLA,3.54,Masters,Las Vegas,F,1.0,1,1.0,1,Research Scientist,07/20,11/23,Data Analyst,08/17,01/19,Hardware Engineer,03/14,07/19,6.18
1611,University of Rhode Island,2.55,Bachelors,Los Angeles,F,0.0,0,0.0,3,Hardware Engineer,01/20,03/23,Research Scientist,09/18,07/19,Hardware Engineer,01/15,08/19,6.55
1612,State Providence College,3.32,Masters,Philadelphia,F,,0,,3,Data Scientist,01/20,04/22,Software Engineer,01/18,09/20,Data Analyst,12/13,07/17,2.36
1613,Bryant University,2.03,Bachelors,Providence,F,0.0,0,1.0,2,Data Scientist,05/19,10/22,Quantitative Analyst,01/18,02/19,Data Scientist,09/14,06/18,2.88
1614,Providence University,1.5,Bachelors,San Francisco,F,,1,1.0,4,Data Analyst,10/19,07/22,Data Scientist,01/17,09/19,Data Scientist,05/14,04/18,5.79
1615,Harvard University,2.14,PhD,New York,F,,0,0.0,1,Hardware Engineer,07/19,08/21,Hardware Engineer,02/18,08/20,Research Scientist,08/16,06/17,3.95
1616,Northeastern University,1.11,Masters,New York,F,1.0,1,1.0,2,Hardware Engineer,02/19,03/23,Software Engineer,04/17,07/19,Data Analyst,08/15,02/18,3.54
1617,Providence State University,3.09,PhD,San Francisco,F,0.0,1,1.0,4,Data Analyst,05/20,06/23,Data Analyst,05/18,02/21,Machine Learning Engineer,04/16,09/18,6.04
1618,Brown University,2.22,Masters,Boston,F,,0,0.0,1,Software Tester,05/20,06/22,Machine Learning Engineer,09/18,03/21,Research Scientist,09/14,05/18,9.19
1619,MIT,2.52,PhD,Los Angeles,F,,1,0.0,0,Software Tester,01/19,09/22,Quantitative Analyst,10/18,12/20,Hardware Engineer,09/16,11/18,7.35
1620,Brown University,1.62,Masters,Miami,F,0.0,0,,1,Machine Learning Engineer,01/20,03/23,Data Scientist,03/17,06/20,Data Scientist,01/15,08/17,3.07
1621,UCLA,2.85,Bachelors,Boston,F,,0,,3,Research Scientist,04/20,05/22,Quantitative Analyst,02/18,03/20,Software Engineer,02/16,07/19,0.87
1622,Boston University,1.7,Masters,Boston,,1.0,1,1.0,2,Hardware Engineer,12/19,11/21,Quantitative Analyst,01/18,03/20,Hardware Engineer,09/16,06/18,3.54
1623,Harvard University,1.63,Masters,New York,F,0.0,1,1.0,1,Software Tester,12/18,04/23,Quantitative Analyst,01/17,01/19,Quantitative Analyst,04/14,08/17,2.04
1624,UCSB,2.97,Masters,Providence,F,,0,0.0,2,Quantitative Analyst,07/19,01/22,Data Scientist,11/17,12/19,Software Tester,07/16,02/17,3.59
1625,UC Berkeley,1.54,Bachelors,Miami,F,,0,0.0,0,Software Engineer,10/20,02/22,Research Scientist,07/17,07/19,Quantitative Analyst,01/16,07/17,8.28
1626,University of Rhode Island,3.36,PhD,Miami,F,,0,1.0,4,Data Scientist,05/20,11/22,Data Scientist,01/18,02/19,Software Tester,11/15,05/18,9.39
1627,Providence School,1.96,Masters,San Francisco,M,,1,,1,Research Scientist,08/20,03/22,Software Engineer,11/17,08/20,Data Analyst,04/16,09/19,2.43
1628,Harvard University,2.94,Bachelors,Philadelphia,F,1.0,1,0.0,2,Machine Learning Engineer,04/20,04/22,Software Tester,01/18,12/20,Machine Learning Engineer,01/14,06/18,8.22
1629,Northeastern University,1.05,Bachelors,Chicago,F,,1,0.0,1,Software Tester,08/19,11/21,Software Engineer,04/18,07/19,Research Scientist,11/16,12/17,9.24
1630,MIT,2.13,Bachelors,Miami,F,0.0,0,0.0,2,Software Engineer,05/20,09/22,Data Analyst,06/18,02/19,Software Tester,06/16,10/19,1.15
1631,Providence School,1.68,Masters,Chicago,F,0.0,0,,4,Data Analyst,02/19,12/21,Hardware Engineer,03/17,09/21,Machine Learning Engineer,11/16,12/17,2.08
1632,MIT,2.99,Bachelors,New York,F,1.0,0,,3,Data Analyst,11/20,04/21,Software Tester,03/18,06/19,Data Analyst,11/14,05/17,0.62
1633,Boston University,2.99,Bachelors,Miami,F,1.0,1,,2,Machine Learning Engineer,07/19,05/21,Research Scientist,11/18,12/19,Software Engineer,06/14,07/18,0.44
1634,Boston University,3.36,Bachelors,Providence,F,0.0,0,0.0,2,Hardware Engineer,09/19,09/22,Data Analyst,10/18,12/20,Data Analyst,01/16,04/19,5.74
1635,Bryant University,1.81,PhD,Washington,F,1.0,1,1.0,2,Software Engineer,06/19,03/22,Data Scientist,05/18,02/20,Machine Learning Engineer,04/15,09/18,3.25
1636,Columbia University,3.21,Masters,Las Vegas,F,,0,1.0,4,Machine Learning Engineer,07/19,06/22,Data Analyst,02/18,06/20,Hardware Engineer,09/14,02/17,7.21
1637,Providence School,3.52,Masters,Las Vegas,F,1.0,1,,1,Machine Learning Engineer,01/19,02/21,Software Engineer,01/18,10/19,Quantitative Analyst,06/14,04/17,5.48
1638,UCLA,1.74,PhD,New York,F,,1,0.0,3,Data Scientist,09/20,11/21,Research Scientist,12/16,07/21,Quantitative Analyst,10/16,07/18,9.48
1639,UC Berkeley,3.12,Masters,Boston,F,0.0,0,1.0,4,Software Engineer,05/20,01/23,Hardware Engineer,03/17,09/19,Hardware Engineer,02/15,07/18,2.1
1640,Bryant University,2.77,Masters,Chicago,F,1.0,0,0.0,4,Hardware Engineer,10/20,10/22,Software Engineer,05/18,06/21,Hardware Engineer,08/15,01/18,8.47
1641,Providence School,3.01,PhD,Chicago,F,0.0,1,1.0,2,Software Tester,01/20,10/22,Data Scientist,02/18,08/20,Quantitative Analyst,08/16,11/17,6.61
1642,UCSB,2.83,PhD,Las Vegas,F,1.0,0,0.0,3,Machine Learning Engineer,08/20,07/22,Software Tester,03/18,12/20,Data Scientist,09/15,12/18,5.61
1643,University of Rhode Island,3.76,PhD,Washington,,1.0,1,1.0,2,Data Scientist,05/20,11/23,Data Analyst,06/17,02/19,Software Tester,06/14,03/18,8.12
1644,Providence State University,1.08,Bachelors,Washington,F,1.0,1,,0,Machine Learning Engineer,06/20,11/23,Software Tester,05/17,01/21,Research Scientist,11/15,07/17,1.2
1645,Providence State University,1.17,PhD,San Francisco,F,0.0,1,1.0,3,Hardware Engineer,09/19,12/21,Hardware Engineer,11/17,09/20,Software Engineer,09/16,10/18,8.16
1646,Columbia University,2.35,Bachelors,Miami,F,0.0,0,,4,Software Tester,03/20,10/23,Hardware Engineer,08/17,01/21,Data Scientist,03/16,06/18,4.98
1647,UCLA,1.35,Masters,Las Vegas,F,,1,,2,Software Engineer,06/20,12/22,Software Tester,08/17,02/19,Software Tester,01/16,02/19,0.13
1648,Bryant University,2.58,Masters,Providence,F,0.0,1,,0,Quantitative Analyst,04/19,03/22,Data Analyst,06/17,10/20,Research Scientist,12/13,09/17,2.4
1649,Providence College,1.08,Bachelors,Miami,F,1.0,0,0.0,2,Research Scientist,01/20,04/22,Machine Learning Engineer,01/17,08/19,Software Engineer,04/14,06/19,8.35
1650,University of Rhode Island,3.26,Masters,Chicago,F,1.0,0,,4,Hardware Engineer,11/20,09/21,Software Engineer,10/18,08/20,Data Scientist,07/15,03/17,6.8
1651,Columbia University,3.99,Masters,Philadelphia,F,,1,1.0,0,Software Tester,02/19,07/23,Machine Learning Engineer,10/17,07/19,Data Analyst,04/16,01/17,5.24
1652,UCSB,3.47,Masters,Boston,F,,1,1.0,1,Quantitative Analyst,10/19,11/23,Research Scientist,03/17,07/19,Data Scientist,01/15,02/18,9.55
1653,Providence College,2.82,Bachelors,San Francisco,M,,0,0.0,0,Research Scientist,09/19,08/23,Hardware Engineer,12/17,11/19,Data Scientist,09/15,05/18,0.67
1654,Columbia University,2.98,PhD,Los Angeles,F,,0,1.0,1,Quantitative Analyst,01/20,04/23,Machine Learning Engineer,10/18,08/21,Data Analyst,03/15,06/17,0.15
1655,Providence School,2.23,Bachelors,New York,F,0.0,1,1.0,4,Research Scientist,01/20,01/23,Hardware Engineer,05/18,05/19,Software Tester,06/15,12/18,5.59
1656,Bryant University,3.86,PhD,Boston,M,,1,,1,Hardware Engineer,05/19,11/22,Software Engineer,08/18,05/20,Hardware Engineer,06/15,11/19,5.09
1657,Providence State University,3.58,Bachelors,Philadelphia,F,,1,1.0,3,Data Analyst,10/20,07/21,Software Engineer,07/17,12/20,Software Tester,12/15,01/18,0.02
1658,Bryant University,2.26,Bachelors,Los Angeles,,,1,,2,Software Engineer,01/19,11/21,Quantitative Analyst,07/17,03/19,Data Scientist,08/15,03/18,1.22
1659,Providence School,3.93,Bachelors,San Francisco,F,,1,,4,Quantitative Analyst,07/19,01/21,Research Scientist,05/17,12/19,Quantitative Analyst,09/14,12/17,2.43
1660,UC Berkeley,2.48,PhD,Las Vegas,F,0.0,1,1.0,3,Hardware Engineer,09/20,11/22,Data Scientist,02/18,08/19,Research Scientist,04/16,04/19,6.52
1661,Bryant University,1.11,Masters,Boston,F,0.0,1,,4,Data Analyst,04/19,07/21,Software Engineer,08/18,06/21,Hardware Engineer,01/16,02/17,8.46
1662,Providence College,1.61,PhD,Los Angeles,M,1.0,0,0.0,1,Data Scientist,12/19,03/21,Software Engineer,03/17,03/20,Hardware Engineer,11/15,08/17,2.68
1663,University of Rhode Island,2.38,Masters,Miami,F,,1,1.0,2,Machine Learning Engineer,11/20,07/23,Data Analyst,02/17,10/21,Hardware Engineer,01/15,04/17,4.71
1664,UCSB,3.36,PhD,Chicago,F,,1,,2,Research Scientist,11/20,03/21,Machine Learning Engineer,05/17,08/21,Data Scientist,01/15,07/19,4.86
1665,Providence State University,3.86,Bachelors,Washington,F,0.0,0,0.0,3,Software Engineer,04/20,09/23,Quantitative Analyst,08/18,12/19,Software Tester,10/16,01/19,3.13
1666,UCLA,2.58,Bachelors,New York,F,1.0,0,0.0,3,Machine Learning Engineer,07/20,04/22,Software Engineer,02/17,02/19,Data Scientist,07/14,04/18,0.99
1667,Providence University,2.66,PhD,Washington,F,0.0,0,1.0,1,Data Scientist,07/20,06/21,Software Tester,07/17,09/19,Quantitative Analyst,09/16,11/18,7.04
1668,Bryant University,1.21,Masters,Los Angeles,F,1.0,0,1.0,4,Software Tester,03/20,02/21,Data Scientist,06/17,12/19,Machine Learning Engineer,05/14,06/18,3.51
1669,Providence School,1.97,Bachelors,Chicago,F,,1,0.0,3,Machine Learning Engineer,11/20,12/21,Data Scientist,01/18,11/19,Data Analyst,08/15,08/18,0.9
1670,Brown University,1.96,PhD,Washington,F,0.0,0,,1,Machine Learning Engineer,11/20,04/21,Quantitative Analyst,09/18,07/19,Software Engineer,02/16,07/17,0.78
1671,UCLA,2.39,PhD,Los Angeles,F,1.0,0,0.0,3,Data Analyst,08/20,06/23,Software Engineer,09/18,12/20,Data Scientist,06/14,01/18,2.55
1672,University of Rhode Island,1.71,Masters,Philadelphia,F,0.0,1,,1,Software Tester,11/19,10/21,Software Tester,10/17,09/20,Software Tester,03/16,01/19,2.37
1673,UC Berkeley,1.31,PhD,San Francisco,,1.0,0,,4,Machine Learning Engineer,08/19,12/21,Data Scientist,05/17,05/19,Data Analyst,07/15,02/19,9.0
1674,Providence School,2.56,PhD,Providence,F,1.0,1,,4,Hardware Engineer,04/19,02/22,Hardware Engineer,08/17,09/21,Data Analyst,02/14,12/18,0.8
1675,Northeastern University,1.46,Masters,Boston,F,,0,1.0,0,Hardware Engineer,02/19,12/21,Data Analyst,07/17,10/19,Software Engineer,04/14,05/18,1.27
1676,Northeastern University,2.01,Bachelors,Washington,F,1.0,1,,1,Software Engineer,08/20,05/23,Software Engineer,07/17,02/21,Software Tester,10/16,06/18,3.28
1677,Brown University,2.2,Masters,Las Vegas,F,,0,1.0,1,Quantitative Analyst,02/20,01/22,Research Scientist,10/17,09/21,Software Tester,03/14,10/17,9.65
1678,State Providence College,2.13,Masters,Boston,,1.0,0,0.0,0,Hardware Engineer,09/20,06/23,Data Analyst,10/17,07/19,Hardware Engineer,03/14,11/18,1.44
1679,Boston University,1.66,PhD,Philadelphia,F,1.0,1,1.0,3,Software Tester,01/19,08/22,Data Scientist,02/18,08/20,Software Engineer,08/16,05/18,3.71
