Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
1608,Providence State University,1.97,Masters,Las Vegas,M,1.0,0,1.0,1,Research Scientist,01/20,05/21,Machine Learning Engineer,11/17,10/20,Software Engineer,11/15,02/19,9.43
1609,Brown University,1.1,Masters,Miami,M,1.0,1,1.0,3,Software Engineer,05/19,09/22,Data Analyst,12/17,06/19,Quantitative Analyst,10/15,03/19,5.75
1610,UCLA,3.54,Masters,Las Vegas,F,1.0,1,1.0,1,Research Scientist,07/20,11/23,Data Analyst,08/17,01/19,Hardware Engineer,03/14,07/19,5.22
1611,University of Rhode Island,2.55,Bachelors,Los Angeles,M,0.0,0,1.0,3,Hardware Engineer,01/20,03/23,Research Scientist,09/18,07/19,Hardware Engineer,01/15,08/19,0.19
1612,State Providence College,3.32,Masters,Philadelphia,F,,0,1.0,3,Data Scientist,01/20,04/22,Software Engineer,01/18,09/20,Data Analyst,12/13,07/17,1.09
1613,Bryant University,2.03,Bachelors,Providence,F,0.0,0,1.0,2,Data Scientist,05/19,10/22,Quantitative Analyst,01/18,02/19,Data Scientist,09/14,06/18,9.61
1614,Providence University,1.5,Bachelors,San Francisco,,,1,1.0,4,Data Analyst,10/19,07/22,Data Scientist,01/17,09/19,Data Scientist,05/14,04/18,4.26
1615,Harvard University,2.14,PhD,New York,M,,0,1.0,1,Hardware Engineer,07/19,08/21,Hardware Engineer,02/18,08/20,Research Scientist,08/16,06/17,8.36
1616,Northeastern University,1.11,Masters,New York,M,1.0,1,1.0,2,Hardware Engineer,02/19,03/23,Software Engineer,04/17,07/19,Data Analyst,08/15,02/18,1.45
1617,Providence State University,3.09,PhD,San Francisco,F,0.0,1,1.0,4,Data Analyst,05/20,06/23,Data Analyst,05/18,02/21,Machine Learning Engineer,04/16,09/18,3.87
1618,Brown University,2.22,Masters,Boston,F,,0,1.0,1,Software Tester,05/20,06/22,Machine Learning Engineer,09/18,03/21,Research Scientist,09/14,05/18,1.85
1619,MIT,2.52,PhD,Los Angeles,,,1,1.0,0,Software Tester,01/19,09/22,Quantitative Analyst,10/18,12/20,Hardware Engineer,09/16,11/18,4.75
1620,Brown University,1.62,Masters,Miami,F,0.0,0,,1,Machine Learning Engineer,01/20,03/23,Data Scientist,03/17,06/20,Data Scientist,01/15,08/17,4.98
1621,UCLA,2.85,Bachelors,Boston,M,,0,1.0,3,Research Scientist,04/20,05/22,Quantitative Analyst,02/18,03/20,Software Engineer,02/16,07/19,0.14
1622,Boston University,1.7,Masters,Boston,,1.0,1,1.0,2,Hardware Engineer,12/19,11/21,Quantitative Analyst,01/18,03/20,Hardware Engineer,09/16,06/18,0.39
1623,Harvard University,1.63,Masters,New York,,0.0,1,1.0,1,Software Tester,12/18,04/23,Quantitative Analyst,01/17,01/19,Quantitative Analyst,04/14,08/17,0.68
1624,UCSB,2.97,Masters,Providence,M,,0,1.0,2,Quantitative Analyst,07/19,01/22,Data Scientist,11/17,12/19,Software Tester,07/16,02/17,5.02
1625,UC Berkeley,1.54,Bachelors,Miami,M,,0,1.0,0,Software Engineer,10/20,02/22,Research Scientist,07/17,07/19,Quantitative Analyst,01/16,07/17,8.35
1626,University of Rhode Island,3.36,PhD,Miami,,,0,1.0,4,Data Scientist,05/20,11/22,Data Scientist,01/18,02/19,Software Tester,11/15,05/18,9.64
1627,Providence School,1.96,Masters,San Francisco,M,,1,1.0,1,Research Scientist,08/20,03/22,Software Engineer,11/17,08/20,Data Analyst,04/16,09/19,6.5
1628,Harvard University,2.94,Bachelors,Philadelphia,,1.0,1,1.0,2,Machine Learning Engineer,04/20,04/22,Software Tester,01/18,12/20,Machine Learning Engineer,01/14,06/18,1.6
1629,Northeastern University,1.05,Bachelors,Chicago,,,1,1.0,1,Software Tester,08/19,11/21,Software Engineer,04/18,07/19,Research Scientist,11/16,12/17,3.33
1630,MIT,2.13,Bachelors,Miami,M,0.0,0,1.0,2,Software Engineer,05/20,09/22,Data Analyst,06/18,02/19,Software Tester,06/16,10/19,9.0
1631,Providence School,1.68,Masters,Chicago,F,0.0,0,1.0,4,Data Analyst,02/19,12/21,Hardware Engineer,03/17,09/21,Machine Learning Engineer,11/16,12/17,4.74
1632,MIT,2.99,Bachelors,New York,M,1.0,0,1.0,3,Data Analyst,11/20,04/21,Software Tester,03/18,06/19,Data Analyst,11/14,05/17,4.41
1633,Boston University,2.99,Bachelors,Miami,M,1.0,1,1.0,2,Machine Learning Engineer,07/19,05/21,Research Scientist,11/18,12/19,Software Engineer,06/14,07/18,4.8
1634,Boston University,3.36,Bachelors,Providence,M,0.0,0,1.0,2,Hardware Engineer,09/19,09/22,Data Analyst,10/18,12/20,Data Analyst,01/16,04/19,8.73
1635,Bryant University,1.81,PhD,Washington,,1.0,1,1.0,2,Software Engineer,06/19,03/22,Data Scientist,05/18,02/20,Machine Learning Engineer,04/15,09/18,4.77
1636,Columbia University,3.21,Masters,Las Vegas,,,0,1.0,4,Machine Learning Engineer,07/19,06/22,Data Analyst,02/18,06/20,Hardware Engineer,09/14,02/17,9.26
1637,Providence School,3.52,Masters,Las Vegas,F,1.0,1,1.0,1,Machine Learning Engineer,01/19,02/21,Software Engineer,01/18,10/19,Quantitative Analyst,06/14,04/17,6.62
1638,UCLA,1.74,PhD,New York,F,,1,1.0,3,Data Scientist,09/20,11/21,Research Scientist,12/16,07/21,Quantitative Analyst,10/16,07/18,0.56
1639,UC Berkeley,3.12,Masters,Boston,F,0.0,0,1.0,4,Software Engineer,05/20,01/23,Hardware Engineer,03/17,09/19,Hardware Engineer,02/15,07/18,2.82
1640,Bryant University,2.77,Masters,Chicago,F,1.0,0,0.0,4,Hardware Engineer,10/20,10/22,Software Engineer,05/18,06/21,Hardware Engineer,08/15,01/18,5.52
1641,Providence School,3.01,PhD,Chicago,F,0.0,1,1.0,2,Software Tester,01/20,10/22,Data Scientist,02/18,08/20,Quantitative Analyst,08/16,11/17,5.38
1642,UCSB,2.83,PhD,Las Vegas,F,1.0,0,1.0,3,Machine Learning Engineer,08/20,07/22,Software Tester,03/18,12/20,Data Scientist,09/15,12/18,4.92
1643,University of Rhode Island,3.76,PhD,Washington,,1.0,1,1.0,2,Data Scientist,05/20,11/23,Data Analyst,06/17,02/19,Software Tester,06/14,03/18,6.51
1644,Providence State University,1.08,Bachelors,Washington,F,1.0,1,1.0,0,Machine Learning Engineer,06/20,11/23,Software Tester,05/17,01/21,Research Scientist,11/15,07/17,9.27
1645,Providence State University,1.17,PhD,San Francisco,,0.0,1,1.0,3,Hardware Engineer,09/19,12/21,Hardware Engineer,11/17,09/20,Software Engineer,09/16,10/18,2.1
1646,Columbia University,2.35,Bachelors,Miami,F,0.0,0,1.0,4,Software Tester,03/20,10/23,Hardware Engineer,08/17,01/21,Data Scientist,03/16,06/18,1.28
1647,UCLA,1.35,Masters,Las Vegas,,,1,1.0,2,Software Engineer,06/20,12/22,Software Tester,08/17,02/19,Software Tester,01/16,02/19,8.98
1648,Bryant University,2.58,Masters,Providence,F,0.0,1,1.0,0,Quantitative Analyst,04/19,03/22,Data Analyst,06/17,10/20,Research Scientist,12/13,09/17,6.83
1649,Providence College,1.08,Bachelors,Miami,,1.0,0,1.0,2,Research Scientist,01/20,04/22,Machine Learning Engineer,01/17,08/19,Software Engineer,04/14,06/19,2.53
1650,University of Rhode Island,3.26,Masters,Chicago,F,1.0,0,1.0,4,Hardware Engineer,11/20,09/21,Software Engineer,10/18,08/20,Data Scientist,07/15,03/17,6.25
1651,Columbia University,3.99,Masters,Philadelphia,M,,1,1.0,0,Software Tester,02/19,07/23,Machine Learning Engineer,10/17,07/19,Data Analyst,04/16,01/17,4.1
1652,UCSB,3.47,Masters,Boston,F,,1,1.0,1,Quantitative Analyst,10/19,11/23,Research Scientist,03/17,07/19,Data Scientist,01/15,02/18,0.02
1653,Providence College,2.82,Bachelors,San Francisco,M,,0,1.0,0,Research Scientist,09/19,08/23,Hardware Engineer,12/17,11/19,Data Scientist,09/15,05/18,1.3
1654,Columbia University,2.98,PhD,Los Angeles,F,,0,1.0,1,Quantitative Analyst,01/20,04/23,Machine Learning Engineer,10/18,08/21,Data Analyst,03/15,06/17,6.91
1655,Providence School,2.23,Bachelors,New York,F,0.0,1,1.0,4,Research Scientist,01/20,01/23,Hardware Engineer,05/18,05/19,Software Tester,06/15,12/18,9.51
1656,Bryant University,3.86,PhD,Boston,M,,1,,1,Hardware Engineer,05/19,11/22,Software Engineer,08/18,05/20,Hardware Engineer,06/15,11/19,5.39
1657,Providence State University,3.58,Bachelors,Philadelphia,,,1,1.0,3,Data Analyst,10/20,07/21,Software Engineer,07/17,12/20,Software Tester,12/15,01/18,1.98
1658,Bryant University,2.26,Bachelors,Los Angeles,,,1,1.0,2,Software Engineer,01/19,11/21,Quantitative Analyst,07/17,03/19,Data Scientist,08/15,03/18,9.78
1659,Providence School,3.93,Bachelors,San Francisco,F,,1,1.0,4,Quantitative Analyst,07/19,01/21,Research Scientist,05/17,12/19,Quantitative Analyst,09/14,12/17,9.64
1660,UC Berkeley,2.48,PhD,Las Vegas,F,0.0,1,1.0,3,Hardware Engineer,09/20,11/22,Data Scientist,02/18,08/19,Research Scientist,04/16,04/19,4.02
1661,Bryant University,1.11,Masters,Boston,F,0.0,1,1.0,4,Data Analyst,04/19,07/21,Software Engineer,08/18,06/21,Hardware Engineer,01/16,02/17,4.08
1662,Providence College,1.61,PhD,Los Angeles,M,1.0,0,0.0,1,Data Scientist,12/19,03/21,Software Engineer,03/17,03/20,Hardware Engineer,11/15,08/17,0.96
1663,University of Rhode Island,2.38,Masters,Miami,F,,1,1.0,2,Machine Learning Engineer,11/20,07/23,Data Analyst,02/17,10/21,Hardware Engineer,01/15,04/17,4.0
1664,UCSB,3.36,PhD,Chicago,M,,1,1.0,2,Research Scientist,11/20,03/21,Machine Learning Engineer,05/17,08/21,Data Scientist,01/15,07/19,7.03
1665,Providence State University,3.86,Bachelors,Washington,F,0.0,0,1.0,3,Software Engineer,04/20,09/23,Quantitative Analyst,08/18,12/19,Software Tester,10/16,01/19,2.58
1666,UCLA,2.58,Bachelors,New York,M,1.0,0,1.0,3,Machine Learning Engineer,07/20,04/22,Software Engineer,02/17,02/19,Data Scientist,07/14,04/18,2.1
1667,Providence University,2.66,PhD,Washington,,0.0,0,1.0,1,Data Scientist,07/20,06/21,Software Tester,07/17,09/19,Quantitative Analyst,09/16,11/18,7.35
1668,Bryant University,1.21,Masters,Los Angeles,M,1.0,0,1.0,4,Software Tester,03/20,02/21,Data Scientist,06/17,12/19,Machine Learning Engineer,05/14,06/18,4.18
1669,Providence School,1.97,Bachelors,Chicago,F,,1,1.0,3,Machine Learning Engineer,11/20,12/21,Data Scientist,01/18,11/19,Data Analyst,08/15,08/18,9.45
1670,Brown University,1.96,PhD,Washington,F,0.0,0,1.0,1,Machine Learning Engineer,11/20,04/21,Quantitative Analyst,09/18,07/19,Software Engineer,02/16,07/17,4.38
1671,UCLA,2.39,PhD,Los Angeles,F,1.0,0,1.0,3,Data Analyst,08/20,06/23,Software Engineer,09/18,12/20,Data Scientist,06/14,01/18,2.06
1672,University of Rhode Island,1.71,Masters,Philadelphia,F,0.0,1,,1,Software Tester,11/19,10/21,Software Tester,10/17,09/20,Software Tester,03/16,01/19,9.81
1673,UC Berkeley,1.31,PhD,San Francisco,,1.0,0,,4,Machine Learning Engineer,08/19,12/21,Data Scientist,05/17,05/19,Data Analyst,07/15,02/19,8.03
1674,Providence School,2.56,PhD,Providence,,1.0,1,1.0,4,Hardware Engineer,04/19,02/22,Hardware Engineer,08/17,09/21,Data Analyst,02/14,12/18,1.27
1675,Northeastern University,1.46,Masters,Boston,F,,0,1.0,0,Hardware Engineer,02/19,12/21,Data Analyst,07/17,10/19,Software Engineer,04/14,05/18,0.94
1676,Northeastern University,2.01,Bachelors,Washington,,1.0,1,1.0,1,Software Engineer,08/20,05/23,Software Engineer,07/17,02/21,Software Tester,10/16,06/18,6.31
1677,Brown University,2.2,Masters,Las Vegas,,,0,1.0,1,Quantitative Analyst,02/20,01/22,Research Scientist,10/17,09/21,Software Tester,03/14,10/17,2.62
1678,State Providence College,2.13,Masters,Boston,,1.0,0,0.0,0,Hardware Engineer,09/20,06/23,Data Analyst,10/17,07/19,Hardware Engineer,03/14,11/18,0.65
1679,Boston University,1.66,PhD,Philadelphia,M,1.0,1,1.0,3,Software Tester,01/19,08/22,Data Scientist,02/18,08/20,Software Engineer,08/16,05/18,7.03
1680,MIT,1.11,Bachelors,Boston,M,1.0,0,1.0,0,Quantitative Analyst,09/19,06/21,Hardware Engineer,05/18,02/21,Hardware Engineer,07/15,04/18,9.94
1681,Harvard University,2.35,Bachelors,Las Vegas,M,1.0,1,1.0,2,Quantitative Analyst,09/20,08/23,Software Tester,05/17,09/19,Data Analyst,08/16,09/19,8.93
1682,Providence State University,1.56,Bachelors,Washington,F,0.0,0,1.0,0,Hardware Engineer,09/19,03/21,Research Scientist,09/17,11/21,Data Scientist,07/16,06/18,4.34
1683,Northeastern University,2.28,PhD,Las Vegas,M,0.0,1,1.0,1,Software Engineer,10/19,07/23,Data Analyst,04/17,10/20,Quantitative Analyst,06/16,09/17,2.12
1684,Boston College,1.13,Bachelors,Los Angeles,,1.0,0,1.0,1,Machine Learning Engineer,04/20,04/22,Data Scientist,06/17,04/19,Software Engineer,02/14,09/17,1.67
1685,MIT,1.04,Masters,Boston,F,,0,1.0,0,Hardware Engineer,01/19,02/21,Data Scientist,10/17,08/19,Data Analyst,02/14,07/17,8.98
1686,UCSB,2.82,Masters,New York,F,1.0,0,1.0,3,Data Analyst,01/19,06/22,Software Engineer,08/18,04/21,Machine Learning Engineer,02/15,08/18,9.48
1687,Boston College,1.56,PhD,Miami,F,0.0,0,1.0,1,Data Analyst,02/19,02/21,Data Analyst,06/17,09/19,Research Scientist,08/15,08/19,7.92
1688,UCLA,2.7,Masters,San Francisco,M,0.0,0,0.0,4,Quantitative Analyst,03/19,03/21,Quantitative Analyst,09/18,09/19,Research Scientist,07/15,01/18,9.36
1689,Northeastern University,1.22,PhD,Boston,F,0.0,1,0.0,1,Software Tester,06/20,08/23,Hardware Engineer,11/18,12/19,Data Analyst,01/15,10/19,5.25
1690,Columbia University,3.78,Masters,Philadelphia,M,0.0,1,1.0,2,Software Engineer,01/19,11/21,Software Tester,07/17,11/20,Software Tester,09/14,04/17,1.11
1691,Boston College,2.37,Masters,Los Angeles,,,0,1.0,3,Research Scientist,11/19,03/21,Data Analyst,12/17,04/19,Hardware Engineer,05/15,02/19,1.05
1692,Providence School,1.98,Masters,Miami,F,1.0,1,1.0,0,Hardware Engineer,07/19,01/23,Hardware Engineer,08/17,09/19,Hardware Engineer,01/14,01/19,4.5
1693,Providence University,1.04,Masters,Los Angeles,,0.0,1,1.0,3,Hardware Engineer,07/19,12/22,Research Scientist,05/18,10/20,Machine Learning Engineer,03/15,07/19,9.52
1694,Brown University,3.81,Masters,Las Vegas,,,0,1.0,1,Hardware Engineer,08/20,09/22,Quantitative Analyst,08/18,03/20,Data Analyst,02/16,01/17,0.1
1695,Providence College,1.19,Bachelors,Providence,M,,0,1.0,0,Hardware Engineer,12/19,10/21,Quantitative Analyst,11/17,03/21,Software Tester,12/15,07/19,6.12
1696,MIT,2.76,Bachelors,Las Vegas,,0.0,1,1.0,4,Quantitative Analyst,01/20,10/22,Data Scientist,10/18,08/19,Software Engineer,08/16,10/19,5.47
1697,Providence State University,3.69,Masters,Providence,,,1,1.0,4,Data Analyst,10/19,01/22,Software Tester,12/16,06/19,Data Scientist,06/16,11/17,1.2
1698,Boston College,1.27,Bachelors,Miami,,,0,1.0,4,Quantitative Analyst,02/19,01/22,Research Scientist,11/17,10/20,Data Scientist,04/14,04/18,1.25
1699,University of Rhode Island,2.8,Masters,Providence,F,0.0,1,,3,Machine Learning Engineer,05/20,03/23,Data Analyst,09/17,11/21,Quantitative Analyst,01/14,01/18,9.26
1700,University of Rhode Island,2.79,Masters,Los Angeles,M,1.0,0,1.0,1,Quantitative Analyst,10/19,06/22,Software Engineer,02/17,02/21,Quantitative Analyst,10/15,08/18,4.66
1701,Providence School,2.33,Masters,Chicago,,,1,0.0,3,Research Scientist,01/20,03/22,Data Scientist,03/17,01/19,Software Engineer,01/15,07/17,3.93
1702,University of Rhode Island,1.85,PhD,Miami,M,,1,1.0,0,Data Analyst,03/19,10/21,Hardware Engineer,02/17,10/19,Hardware Engineer,11/15,10/18,9.85
1703,Brown University,1.3,Masters,Las Vegas,,0.0,1,1.0,3,Machine Learning Engineer,02/19,04/23,Research Scientist,01/18,07/19,Software Engineer,07/15,09/19,3.59
1704,Bryant University,2.4,PhD,Providence,,,1,1.0,2,Data Scientist,05/20,06/21,Software Tester,02/17,05/20,Hardware Engineer,12/15,08/19,3.91
1705,State Providence College,1.06,Masters,San Francisco,M,,1,0.0,4,Data Analyst,12/18,09/23,Software Engineer,02/18,10/19,Hardware Engineer,06/14,08/17,2.1
1706,University of Rhode Island,1.34,PhD,Philadelphia,,0.0,0,1.0,0,Data Scientist,09/20,01/23,Software Tester,05/17,03/19,Data Analyst,08/16,10/17,0.18
1707,Bryant University,2.89,PhD,Washington,,0.0,0,1.0,0,Data Analyst,02/19,07/21,Software Tester,01/17,08/19,Data Scientist,12/15,08/18,3.44
1708,UCLA,2.57,Masters,Las Vegas,F,,0,1.0,1,Machine Learning Engineer,10/20,07/22,Hardware Engineer,07/18,01/21,Research Scientist,11/15,08/17,0.39
1709,Boston College,2.71,Masters,Washington,M,0.0,1,1.0,2,Quantitative Analyst,01/19,02/21,Quantitative Analyst,01/17,04/19,Software Tester,01/14,04/19,9.56
1710,Providence College,3.21,Masters,San Francisco,F,,0,1.0,3,Hardware Engineer,09/20,10/22,Machine Learning Engineer,08/18,09/19,Machine Learning Engineer,02/15,12/17,7.21
1711,UC Berkeley,1.54,Bachelors,Los Angeles,,0.0,1,1.0,3,Data Scientist,07/20,07/22,Data Analyst,03/17,05/19,Data Analyst,12/15,04/19,3.38
1712,Providence State University,2.32,Masters,Miami,,1.0,1,1.0,2,Software Engineer,09/20,05/23,Research Scientist,07/18,09/20,Quantitative Analyst,11/15,08/17,0.39
1713,Providence School,3.85,Bachelors,Boston,,,0,0.0,3,Software Engineer,09/20,03/21,Software Engineer,02/17,02/19,Quantitative Analyst,02/15,12/18,0.24
1714,Providence School,1.18,Masters,Las Vegas,,,0,1.0,0,Hardware Engineer,11/19,07/21,Quantitative Analyst,09/17,07/20,Software Engineer,02/14,10/17,7.7
1715,UCSB,1.04,Bachelors,Philadelphia,F,0.0,0,1.0,3,Hardware Engineer,09/20,09/21,Research Scientist,01/17,01/20,Machine Learning Engineer,01/16,03/19,9.07
1716,Providence University,2.96,PhD,Washington,,0.0,0,1.0,4,Data Scientist,06/20,07/23,Software Tester,08/18,04/20,Machine Learning Engineer,12/13,04/18,9.53
1717,Harvard University,1.24,Masters,Philadelphia,M,0.0,1,1.0,3,Data Analyst,04/20,02/21,Quantitative Analyst,10/18,09/19,Software Tester,01/14,04/19,7.59
1718,University of Rhode Island,2.12,PhD,Miami,,0.0,0,1.0,3,Software Tester,10/19,07/21,Data Scientist,01/17,10/19,Quantitative Analyst,02/15,02/18,4.43
1719,Boston University,1.72,Bachelors,Providence,M,1.0,0,1.0,0,Data Analyst,12/19,07/23,Research Scientist,06/17,11/19,Software Tester,03/16,04/17,9.02
1720,Boston College,2.53,PhD,Las Vegas,F,,1,1.0,3,Software Engineer,05/20,12/22,Research Scientist,03/17,11/21,Research Scientist,12/13,09/18,1.94
1721,University of Rhode Island,3.92,Bachelors,Boston,M,,1,1.0,4,Machine Learning Engineer,01/19,03/22,Software Tester,04/17,12/19,Research Scientist,01/14,03/18,6.71
1722,UCSB,1.1,Masters,San Francisco,M,0.0,1,,4,Data Scientist,02/19,11/21,Quantitative Analyst,12/16,04/21,Data Analyst,03/14,05/17,8.76
1723,University of Rhode Island,2.96,PhD,Las Vegas,F,1.0,1,1.0,1,Data Analyst,12/18,03/23,Data Scientist,10/17,08/19,Machine Learning Engineer,10/15,05/18,6.27
1724,UC Berkeley,3.9,Masters,Miami,F,,1,1.0,3,Data Scientist,04/19,06/21,Data Scientist,07/18,02/19,Research Scientist,11/15,11/17,0.94
1725,MIT,1.94,Masters,Philadelphia,,1.0,1,1.0,0,Hardware Engineer,12/19,06/22,Machine Learning Engineer,09/18,06/20,Software Engineer,11/16,07/19,9.3
1726,Northeastern University,1.42,Masters,Washington,,,0,1.0,1,Machine Learning Engineer,01/19,11/23,Software Engineer,03/17,08/20,Software Engineer,07/15,03/19,3.95
1727,State Providence College,3.97,Bachelors,Boston,F,,1,1.0,4,Quantitative Analyst,11/20,08/23,Hardware Engineer,05/18,11/20,Research Scientist,11/15,07/17,6.44
1728,MIT,3.56,PhD,Washington,,1.0,1,1.0,4,Software Tester,03/19,08/23,Machine Learning Engineer,06/18,07/20,Data Analyst,09/14,01/19,1.83
1729,MIT,1.36,Bachelors,San Francisco,F,,1,1.0,1,Software Tester,01/20,08/21,Machine Learning Engineer,10/18,08/20,Software Tester,08/14,02/17,9.58
1730,University of Rhode Island,1.28,Masters,San Francisco,M,0.0,1,0.0,1,Software Tester,09/19,10/22,Research Scientist,09/18,07/21,Quantitative Analyst,09/16,05/19,3.07
1731,Providence State University,2.97,Masters,Chicago,M,,0,0.0,0,Software Tester,10/19,04/21,Hardware Engineer,09/17,04/21,Data Analyst,10/14,03/18,6.33
1732,Providence State University,1.93,PhD,New York,F,0.0,0,1.0,2,Software Engineer,12/19,01/22,Research Scientist,09/18,05/21,Machine Learning Engineer,10/15,06/19,4.58
1733,Boston University,3.18,PhD,San Francisco,M,0.0,0,1.0,4,Software Tester,09/20,09/21,Hardware Engineer,02/17,05/20,Data Scientist,03/15,11/18,5.96
1734,Brown University,1.82,PhD,Boston,,1.0,0,1.0,4,Hardware Engineer,10/20,05/22,Software Engineer,03/17,09/20,Quantitative Analyst,11/15,04/18,5.58
1735,Providence School,2.77,Masters,Miami,,,0,1.0,0,Data Scientist,03/19,10/23,Software Tester,07/18,04/21,Software Engineer,09/16,03/17,5.43
1736,Columbia University,3.43,Bachelors,Los Angeles,,0.0,1,1.0,3,Research Scientist,02/19,08/21,Software Tester,02/17,09/19,Data Scientist,03/15,02/19,8.89
1737,UCSB,2.77,Bachelors,Miami,,1.0,1,0.0,2,Software Tester,11/19,05/23,Quantitative Analyst,02/18,07/20,Machine Learning Engineer,08/14,01/17,8.14
1738,University of Rhode Island,2.9,PhD,Boston,M,1.0,0,1.0,3,Quantitative Analyst,06/20,08/23,Software Tester,10/17,03/20,Data Scientist,06/14,11/17,4.93
1739,University of Rhode Island,1.31,Bachelors,Las Vegas,M,,0,1.0,4,Research Scientist,08/20,09/21,Data Scientist,07/18,10/20,Software Tester,05/14,03/17,9.36
1740,UCSB,2.17,Bachelors,Chicago,M,1.0,0,1.0,1,Hardware Engineer,02/19,04/22,Hardware Engineer,06/18,12/19,Machine Learning Engineer,08/14,01/18,1.24
1741,Boston University,2.34,PhD,Providence,,0.0,0,1.0,4,Software Engineer,06/20,10/22,Data Analyst,06/18,06/19,Hardware Engineer,04/15,07/18,0.74
1742,MIT,1.25,Bachelors,Los Angeles,,0.0,0,1.0,2,Software Engineer,11/19,11/22,Quantitative Analyst,01/17,06/21,Research Scientist,09/16,05/17,4.28
1743,Boston University,2.38,Bachelors,San Francisco,F,,1,1.0,0,Software Tester,01/19,02/22,Research Scientist,05/17,09/21,Quantitative Analyst,06/16,06/19,1.97
1744,Brown University,3.22,Bachelors,Miami,M,0.0,1,1.0,3,Data Scientist,03/19,06/23,Quantitative Analyst,11/17,03/21,Data Scientist,10/14,06/19,0.77
1745,Providence University,3.49,PhD,Los Angeles,F,1.0,0,1.0,3,Machine Learning Engineer,03/19,04/23,Data Analyst,09/18,08/21,Hardware Engineer,03/15,01/18,6.2
1746,Boston College,3.65,PhD,Los Angeles,,0.0,1,1.0,4,Software Tester,06/19,12/22,Data Analyst,02/18,01/19,Hardware Engineer,08/14,01/17,3.77
1747,Harvard University,3.23,PhD,New York,F,,0,1.0,1,Research Scientist,10/20,11/21,Quantitative Analyst,01/17,02/21,Software Engineer,07/16,03/19,1.31
1748,Boston University,3.81,Bachelors,Miami,,,0,1.0,2,Data Analyst,03/20,06/22,Hardware Engineer,03/17,05/19,Quantitative Analyst,12/14,04/19,0.11
1749,Bryant University,1.39,Masters,New York,,,1,1.0,3,Machine Learning Engineer,08/20,08/23,Quantitative Analyst,06/18,03/20,Quantitative Analyst,09/16,02/17,5.4
1750,Providence College,2.03,Bachelors,Providence,F,,1,1.0,3,Machine Learning Engineer,05/19,09/21,Data Analyst,02/17,04/20,Data Analyst,03/16,02/17,3.67
1751,State Providence College,1.3,PhD,Boston,F,0.0,0,1.0,3,Software Tester,05/19,12/21,Data Analyst,09/18,01/21,Hardware Engineer,04/16,06/19,0.85
1752,University of Rhode Island,2.8,PhD,Los Angeles,M,,0,0.0,4,Hardware Engineer,12/19,01/22,Data Analyst,04/17,10/20,Machine Learning Engineer,11/14,11/19,0.5
1753,Harvard University,1.91,PhD,San Francisco,F,1.0,1,1.0,2,Research Scientist,07/20,04/22,Software Engineer,02/17,08/20,Software Tester,06/14,08/18,2.17
1754,MIT,1.39,Bachelors,Miami,F,,1,1.0,3,Data Analyst,04/19,03/22,Machine Learning Engineer,11/18,11/21,Data Scientist,10/14,05/19,9.59
1755,Columbia University,2.3,PhD,Boston,M,0.0,0,1.0,1,Research Scientist,06/19,10/22,Research Scientist,06/17,09/19,Machine Learning Engineer,01/16,01/17,1.38
1756,Boston University,3.25,PhD,Las Vegas,F,1.0,1,1.0,2,Quantitative Analyst,06/20,05/22,Hardware Engineer,06/17,06/21,Quantitative Analyst,10/16,04/17,7.62
1757,Providence College,3.18,Bachelors,Las Vegas,,1.0,0,1.0,0,Machine Learning Engineer,09/19,04/22,Software Tester,06/18,10/19,Data Analyst,01/15,02/19,1.35
1758,Boston University,3.69,Masters,Miami,M,0.0,0,1.0,2,Machine Learning Engineer,11/19,07/22,Data Analyst,12/16,10/21,Research Scientist,03/14,07/18,5.57
1759,Boston University,1.36,PhD,Las Vegas,,,0,1.0,2,Quantitative Analyst,12/18,01/23,Machine Learning Engineer,07/17,04/21,Software Tester,11/15,10/17,2.45
1760,State Providence College,2.41,Bachelors,Miami,,0.0,0,1.0,2,Data Analyst,05/19,12/22,Research Scientist,08/17,11/21,Quantitative Analyst,05/15,12/17,7.79
1761,Providence School,3.22,Masters,Providence,F,,0,1.0,2,Software Tester,04/19,11/22,Hardware Engineer,01/17,11/20,Machine Learning Engineer,06/15,10/18,8.71
1762,UCSB,2.5,Masters,Las Vegas,F,,1,1.0,4,Data Scientist,03/20,08/23,Software Tester,07/18,01/20,Software Engineer,11/16,07/19,5.42
1763,Northeastern University,1.8,PhD,Providence,F,0.0,0,1.0,4,Data Scientist,06/19,12/22,Quantitative Analyst,09/17,05/20,Data Analyst,03/15,10/18,2.31
1764,Boston University,1.4,PhD,Chicago,,0.0,1,1.0,1,Hardware Engineer,10/20,01/21,Data Analyst,07/18,05/20,Hardware Engineer,02/16,07/19,2.52
1765,MIT,1.75,PhD,Providence,M,,0,1.0,3,Data Analyst,12/18,09/22,Data Analyst,07/18,08/20,Hardware Engineer,01/14,03/19,9.01
1766,Providence University,3.97,Masters,Los Angeles,M,,0,1.0,2,Software Tester,10/19,07/23,Data Scientist,08/18,02/19,Data Scientist,06/15,12/17,5.53
